,PL3E71~1,
Wavenumbers [1/cm],Intensity,
513.980,3622.3279,
511.070,3647.6424,
508.159,3696.2181,
505.248,3760.1533,
502.338,3819.8224,
499.427,3860.7295,
496.517,3897.6452,
493.606,3915.2696,
490.695,3908.8063,
487.785,3895.7198,
484.874,3913.6579,
481.964,3942.482,
479.053,3945.9298,
476.143,3855.3102,
473.232,3825.1653,
470.321,3839.9538,
467.411,3862.3326,
464.500,3852.6056,
461.590,3851.8399,
458.679,3875.2877,
455.769,3916.0494,
452.858,3957.7734,
449.947,3911.1736,
447.037,3931.963,
444.126,3961.9765,
441.216,3975.9209,
438.305,3954.5868,
435.395,4011.9436,
432.484,4058.2113,
429.573,4081.82,
426.663,4095.5026,
423.752,3913.9012,
420.842,3718.1701,
417.931,3568.2052,
415.020,3528.0122,
412.110,3802.4432,
409.199,4052.2801,
406.289,4174.6638,
403.378,4073.5917,
400.468,4063.7638,
397.557,4104.8419,
394.646,4169.5194,
391.736,4231.118,
388.825,4215.2791,
385.915,4180.8222,
383.004,4182.3227,
380.094,4251.7402,
377.183,4253.9976,
374.272,4285.0207,
371.362,4341.235,
368.451,4411.7528,
365.541,4364.469,
362.630,4374.5671,
359.719,4390.6653,
356.809,4385.5733,
353.898,4417.7716,
350.988,4443.9846,
348.077,4444.6854,
345.167,4412.1387,
342.256,4442.0214,
339.345,4443.1849,
336.435,4441.6217,
333.524,4453.2862,
330.614,4410.8123,
327.703,4395.5714,
324.793,4408.8347,
321.882,4452.6755,
318.971,4473.4919,
316.061,4476.7185,
313.150,4465.2345,
310.240,4441.4868,
307.329,4487.791,
304.418,4523.4953,
301.508,4542.4435,
298.597,4538.001,
295.687,4594.5132,
292.776,4643.7085,
289.866,4685.0563,
286.955,4734.5509,
284.044,4818.1574,
281.134,4881.1394,
278.223,4926.7443,
275.313,5023.2723,
272.402,5069.1847,
269.492,5071.4655,
266.581,5040.6714,
263.670,5097.2803,
260.760,5139.7442,
257.849,5182.872,
254.939,5237.9132,
252.028,5261.0642,
249.117,5274.1933,
246.207,5301.0284,
243.296,5383.7486,
240.386,5356.0575,
237.475,5320.4891,
234.565,5286.6876,
231.654,5236.2912,
228.743,5234.8309,
225.833,5239.4907,
222.922,5235.1686,
220.012,5246.8255,
217.101,5190.7577,
214.191,5135.8375,
211.280,5159.8438,
208.369,5148.8415,
205.459,5190.535,
202.548,5253.3492,
199.638,5199.6512,
196.727,5232.4174,
193.816,5268.5383,
190.906,5278.3868,
187.995,5300.1076,
185.085,5334.5778,
182.174,5354.4391,
179.264,5316.8552,
176.353,5377.3437,
173.442,5375.5564,
170.532,5293.1677,
167.621,5160.5082,
164.711,4994.8098,
161.800,4824.0483,
158.890,4667.1477,
155.979,4270.7087,
153.068,3843.0032,
150.158,3397.8171,
147.247,2940.4815,
144.337,2428.2025,
141.426,1903.6282,
138.516,1384.599,
135.605,978.63754,
