,PL63B6~1,
Wavenumbers [1/cm],Intensity,
359.719,2943.3419,
356.809,2944.8406,
353.898,2946.3382,
350.988,2989.064,
348.077,3020.6843,
345.167,3009.5012,
342.256,2984.848,
339.345,2963.9328,
336.435,2960.3554,
333.524,2981.0119,
330.614,2925.8704,
327.703,2947.2554,
324.793,2985.2967,
321.882,2989.7554,
318.971,2991.9857,
316.061,3029.8619,
313.150,3063.6691,
310.240,3047.3425,
307.329,3078.194,
304.418,3091.6619,
301.508,3085.07,
298.597,3056.1937,
295.687,3090.9982,
292.776,3127.0834,
289.866,3168.9418,
286.955,3245.7693,
284.044,3332.6499,
281.134,3411.9273,
278.223,3484.037,
275.313,3568.0385,
272.402,3575.8746,
269.492,3572.2354,
266.581,3578.0684,
263.670,3554.5426,
260.760,3585.3616,
257.849,3642.3332,
254.939,3706.9149,
252.028,3741.0469,
249.117,3742.7861,
246.207,3746.797,
243.296,3812.6803,
240.386,3789.0594,
237.475,3770.0607,
234.565,3757.4675,
231.654,3704.8799,
228.743,3629.8841,
225.833,3586.7137,
222.922,3595.2744,
220.012,3585.0746,
217.101,3589.6015,
214.191,3580.4837,
211.280,3523.0142,
208.369,3519.4228,
205.459,3518.153,
202.548,3527.7835,
199.638,3597.4458,
196.727,3561.6192,
193.816,3566.5922,
190.906,3663.5722,
187.995,3658.5041,
185.085,3657.2229,
182.174,3661.6677,
179.264,3676.123,
176.353,3689.9248,
173.442,3694.2121,
170.532,3690.9261,
167.621,3701.0198,
164.711,3664.3324,
161.800,3567.0631,
158.890,3386.4115,
155.979,3142.8938,
153.068,2896.7165,
150.158,2632.5313,
147.247,2278.5808,
144.337,1869.0699,
141.426,1467.1224,
138.516,1102.9417,
135.605,792.21094,
132.694,539.45307,
129.784,345.03273,
126.873,228.46657,
123.963,155.80997,
121.052,107.98501,
118.141,80.856734,
115.231,70.802015,
112.320,59.548189,
109.410,47.295605,
106.499,34.476811,
103.589,27.828219,
100.678,24.478378,
97.767,23.767441,
94.857,20.285055,
91.946,19.959333,
89.036,20.169429,
86.125,10.240555,
83.215,11.997363,
80.304,14.073971,
77.393,9.1167816,
74.483,18.577024,
71.572,20.488831,
68.662,14.47293,
65.751,11.647126,
62.840,15.56702,
59.930,18.502566,
57.019,10.041582,
54.109,10.541483,
51.198,12.051609,
48.288,12.7047,
45.377,7.0776759,
42.466,9.2844127,
39.556,15.404644,
36.645,13.298074,
33.735,8.5960123,
30.824,4.970887,
27.914,5.6720622,
25.003,13.22165,
22.092,17.427095,
19.182,16.933063,
16.271,22.528984,
13.361,117.0493,
10.450,283.05205,
7.539,511.40118,
4.629,538.73785,
1.718,398.4204,
-1.192,38.693815,
-4.103,-81.385677,
-7.013,-90.031114,
-9.924,-0.25,
