,PL22D5~1,
Raman shift [1/cm],Intensity,
717.721,1775.7375,
714.810,1796.1193,
711.899,1802.1646,
708.989,1772.3084,
706.078,1818.6006,
703.168,1816.7661,
700.257,1797.8107,
697.347,1781.3861,
694.436,1775.5178,
691.525,1789.9863,
688.615,1808.2189,
685.704,1806.7644,
682.794,1798.0398,
679.883,1812.6472,
676.973,1779.791,
674.062,1828.6381,
671.151,1820.237,
668.241,1765.5513,
665.330,1757.3394,
662.420,1825.2316,
659.509,1844.8394,
656.598,1859.3765,
653.688,1888.6177,
650.777,1936.909,
647.867,1930.5384,
644.956,1928.5058,
642.046,1904.4929,
639.135,1869.2385,
636.224,1861.8186,
633.314,1800.6854,
630.403,1804.0437,
627.493,1812.9002,
624.582,1809.6564,
621.672,1825.4963,
618.761,1825.3651,
615.850,1809.6973,
612.940,1812.1525,
610.029,1840.9935,
607.119,1840.2038,
604.208,1792.5541,
601.297,1797.0539,
598.387,1802.4939,
595.476,1755.8279,
592.566,1752.6796,
589.655,1766.3786,
586.745,1754.1624,
583.834,1726.5879,
580.923,1720.689,
578.013,1648.4935,
575.102,1654.9365,
572.192,1720.572,
569.281,1806.3746,
566.371,1818.8966,
563.460,1839.8781,
560.549,1859.3324,
557.639,1871.9307,
554.728,1874.2235,
551.818,1875.7842,
548.907,1896.2356,
545.996,1903.6819,
543.086,1897.1382,
540.175,1906.4819,
537.265,1869.4625,
534.354,1878.2028,
531.444,1903.0756,
528.533,1909.3942,
525.622,1927.241,
522.712,1894.7198,
519.801,1875.7076,
516.891,1893.1413,
513.980,1942.6963,
511.070,1935.8554,
508.159,1938.2885,
505.248,1945.3739,
502.338,1943.6898,
499.427,1962.9856,
496.517,1959.6402,
493.606,1961.5373,
490.695,1978.339,
487.785,1979.8786,
484.874,1977.5401,
481.964,1988.5833,
479.053,1995.0935,
476.143,1949.0158,
473.232,1949.722,
470.321,1939.9337,
467.411,1938.2554,
464.500,1967.2135,
461.590,1931.2237,
458.679,1953.0421,
455.769,1980.3853,
452.858,1984.6362,
449.947,1999.1509,
447.037,1983.3154,
444.126,1978.1492,
441.216,1989.5958,
438.305,1986.5481,
435.395,1966.4559,
432.484,1971.5448,
429.573,1983.0074,
426.663,1939.6794,
423.752,1909.6231,
420.842,1895.8416,
417.931,1894.4178,
415.020,1898.968,
412.110,1997.1612,
409.199,2048.2839,
406.289,2060.4353,
403.378,2049.02,
400.468,2018.0242,
397.557,1992.1864,
394.646,1956.9241,
391.736,1898.9137,
388.825,1798.601,
385.915,1739.8543,
383.004,1727.8311,
380.094,1768.0369,
377.183,1883.9183,
374.272,1974.2025,
371.362,2040.4903,
368.451,2082.4897,
365.541,2088.494,
362.630,2116.8908,
359.719,2140.3089,
356.809,2142.5813,
353.898,2133.5957,
350.988,2105.6281,
348.077,2097.1934,
345.167,2130.9035,
342.256,2166.0158,
339.345,2153.8048,
336.435,2139.9544,
333.524,2155.031,
330.614,2152.0504,
327.703,2173.7148,
324.793,2189.1958,
321.882,2172.226,
318.971,2213.8587,
316.061,2237.8913,
313.150,2249.9726,
310.240,2255.9095,
307.329,2311.152,
304.418,2293.4571,
301.508,2223.0849,
298.597,2136.4562,
295.687,2051.2424,
292.776,2037.0418,
289.866,2126.2634,
286.955,2397.3757,
284.044,2594.8823,
281.134,2758.2203,
278.223,2893.9988,
275.313,2995.6848,
272.402,3104.2605,
269.492,3173.7789,
266.581,3191.9612,
263.670,3245.6294,
260.760,3325.9005,
257.849,3402.0624,
254.939,3450.4986,
252.028,3413.4851,
249.117,3416.0276,
246.207,3426.0862,
243.296,3387.2883,
240.386,3366.1472,
237.475,3317.9379,
234.565,3252.7093,
231.654,3237.3712,
228.743,3212.8364,
225.833,3186.7585,
222.922,3162.5814,
220.012,3150.9245,
217.101,3143.69,
214.191,3120.6731,
211.280,3055.9289,
208.369,2965.0049,
205.459,2917.5355,
202.548,2913.2615,
199.638,2937.2079,
196.727,2903.5185,
193.816,2873.0178,
190.906,2867.9726,
187.995,2863.6285,
185.085,2841.3193,
182.174,2820.2797,
179.264,2828.2301,
176.353,2807.9793,
173.442,2793.9497,
170.532,2786.6807,
167.621,2757.1207,
164.711,2730.7301,
161.800,2668.167,
158.890,2533.578,
155.979,2381.9661,
153.068,2186.7781,
150.158,1952.0526,
147.247,1687.1282,
144.337,1403.3964,
141.426,1112.9832,
138.516,820.49155,
135.605,572.88487,
132.694,389.90485,
129.784,261.12189,
126.873,173.87605,
123.963,118.56637,
121.052,80.776456,
118.141,57.21769,
115.231,52.861578,
112.320,43.499553,
109.410,32.852289,
106.499,31.427979,
103.589,26.642964,
100.678,21.49527,
97.767,17.229644,
94.857,23.361901,
91.946,24.109446,
89.036,20.221817,
86.125,14.548175,
83.215,17.903283,
80.304,18.772942,
77.393,8.8585633,
74.483,10.74554,
71.572,14.299113,
68.662,17.29379,
65.751,8.8163771,
62.840,3.7164901,
59.930,2.4360034,
57.019,7.3715773,
54.109,14.693769,
51.198,18.220172,
48.288,16.074038,
45.377,9.7436354,
42.466,7.5372193,
39.556,7.5494071,
36.645,4.038456,
33.735,6.2404908,
30.824,11.554757,
27.914,19.267684,
25.003,21.370275,
22.092,24.708236,
19.182,30.514009,
16.271,42.405341,
13.361,168.08344,
10.450,447.22356,
7.539,1104.3383,
4.629,1599.3771,
1.718,1800.9204,
-1.192,1467.6854,
-4.103,879.4378,
-7.013,367.51325,
-9.924,2.125,
