,PL3F62~1,
Wavenumbers [1/cm],Intensity,
586.745,4738.7119,
583.834,4689.5987,
580.923,4636.0106,
578.013,4679.171,
575.102,4686.1613,
572.192,4720.2649,
569.281,4776.6426,
566.371,4714.8153,
563.460,4723.5648,
560.549,4746.3175,
557.639,4771.5383,
554.728,4793.9818,
551.818,4813.4897,
548.907,4899.4114,
545.996,4929.9778,
543.086,4893.0658,
540.175,4880.6075,
537.265,4863.0916,
534.354,4906.4174,
531.444,4952.4061,
528.533,4945.0744,
525.622,4963.6971,
522.712,5027.2118,
519.801,5111.5756,
516.891,5191.3842,
513.980,5219.2588,
511.070,5264.0108,
508.159,5322.3431,
505.248,5402.0511,
502.338,5510.5966,
499.427,5607.8474,
496.517,5694.8408,
493.606,5765.6409,
490.695,5818.7411,
487.785,5861.8494,
484.874,5868.1038,
481.964,5850.7236,
479.053,5828.037,
476.143,5833.4127,
473.232,5746.7022,
470.321,5750.2164,
467.411,5792.7891,
464.500,5803.4954,
461.590,5872.412,
458.679,5879.0932,
455.769,5927.3519,
452.858,6053.7956,
449.947,6044.6284,
447.037,6081.5827,
444.126,6144.4591,
441.216,6226.0798,
438.305,6325.8928,
435.395,6285.3322,
432.484,6286.7562,
429.573,6332.4775,
426.663,6348.4405,
423.752,6070.7824,
420.842,5835.5785,
417.931,5691.5622,
415.020,5662.7446,
412.110,6151.9308,
409.199,6500.454,
406.289,6647.9704,
403.378,6559.7065,
400.468,6546.8546,
397.557,6575.1414,
394.646,6663.39,
391.736,6819.243,
388.825,6803.4041,
385.915,6793.9603,
383.004,6811.4513,
380.094,6866.9785,
377.183,6891.0577,
374.272,6968.3115,
371.362,7033.9309,
368.451,7048.5676,
365.541,7045.5655,
362.630,7090.6342,
359.719,7126.9742,
356.809,7122.8859,
353.898,7125.1323,
350.988,7136.0572,
348.077,7149.1061,
345.167,7159.9392,
342.256,7163.6745,
339.345,7162.0928,
336.435,7170.0209,
333.524,7198.4881,
330.614,7253.6296,
327.703,7256.8881,
324.793,7246.3279,
321.882,7253.887,
