,PL9C47~1,
Raman shift [1/cm],Intensity,
426.663,4799.8824,
423.752,4757.7928,
420.842,4691.0863,
417.931,4660.3348,
415.020,4749.0627,
412.110,4823.0915,
409.199,4867.7069,
406.289,4890.8147,
403.378,4902.0482,
400.468,4879.3683,
397.557,4846.4175,
394.646,4811.0818,
391.736,4779.5556,
388.825,4730.5305,
385.915,4713.464,
383.004,4737.6805,
380.094,4810.3056,
377.183,4931.4543,
374.272,5010.7186,
371.362,5068.2563,
368.451,5113.6691,
365.541,5106.1637,
362.630,5161.4803,
359.719,5205.8694,
356.809,5201.5685,
353.898,5258.4772,
350.988,5239.9483,
348.077,5221.5797,
345.167,5249.1306,
342.256,5288.7252,
339.345,5307.5651,
336.435,5351.0448,
333.524,5446.6787,
330.614,5432.5208,
327.703,5437.3663,
324.793,5456.6944,
321.882,5487.3017,
318.971,5560.1591,
316.061,5556.8028,
313.150,5557.6106,
310.240,5655.5699,
307.329,5637.6859,
304.418,5656.9381,
301.508,5676.3403,
298.597,5624.5112,
295.687,5587.6175,
292.776,5661.2921,
289.866,5832.3651,
286.955,6051.7666,
284.044,6245.0448,
281.134,6435.3998,
278.223,6623.4835,
275.313,6790.0128,
272.402,6988.3588,
269.492,7130.8395,
266.581,7189.9581,
263.670,7271.5631,
260.760,7425.7208,
257.849,7578.7432,
254.939,7674.8818,
252.028,7783.9779,
249.117,7826.0387,
246.207,7836.7849,
243.296,7874.1188,
240.386,7893.7968,
237.475,7859.8644,
234.565,7770.4986,
231.654,7633.1865,
228.743,7545.4375,
225.833,7484.7459,
222.922,7445.9404,
220.012,7463.4257,
217.101,7384.7219,
214.191,7312.8613,
211.280,7365.2387,
208.369,7313.2815,
205.459,7255.782,
202.548,7211.3785,
199.638,7218.635,
196.727,7224.1585,
193.816,7240.069,
190.906,7269.4393,
187.995,7249.8907,
185.085,7312.1619,
182.174,7366.9902,
179.264,7285.3176,
176.353,7375.4457,
173.442,7383.6299,
170.532,7301.4691,
167.621,7313.0047,
164.711,7178.9518,
161.800,6951.6581,
158.890,6648.6528,
155.979,6243.1545,
153.068,5746.6973,
150.158,5167.8487,
147.247,4513.7942,
144.337,3690.5933,
141.426,2869.1973,
138.516,2128.6486,
135.605,1514.8342,
132.694,1028.6361,
129.784,662.80542,
126.873,435.39413,
123.963,298.07378,
121.052,208.44489,
118.141,156.33004,
115.231,122.72819,
112.320,100.22865,
109.410,84.579763,
106.499,66.063727,
103.589,59.323728,
100.678,54.408783,
97.767,47.299407,
94.857,42.274077,
91.946,39.318778,
89.036,38.802387,
86.125,43.057619,
83.215,39.346717,
80.304,36.322163,
77.393,39.863013,
74.483,24.401761,
71.572,20.473225,
68.662,27.778663,
65.751,24.246407,
62.840,21.198192,
59.930,18.001283,
57.019,13.770791,
54.109,13.125,
51.198,14.934656,
48.288,19.187287,
45.377,26.924446,
42.466,26.827245,
39.556,22.009881,
36.645,21.307691,
33.735,19.567255,
30.824,19.671209,
27.914,24.579436,
25.003,22.011813,
22.092,18.833382,
19.182,16.76572,
16.271,36.351444,
13.361,151.17533,
10.450,352.93153,
7.539,671.36334,
4.629,838.28597,
1.718,803.37432,
-1.192,432.49343,
-4.103,188.24009,
-7.013,43.18768,
-9.924,2.125,
