,PL6E66~1,
Wavenumbers [1/cm],Intensity,
202.548,8845.4892,
199.638,8822.9941,
196.727,8853.5242,
193.816,8881.4822,
190.906,8886.5528,
187.995,8891.6209,
185.085,8917.0178,
182.174,8953.1692,
179.264,8989.3075,
176.353,9056.8121,
173.442,9094.1878,
170.532,9089.8984,
167.621,9025.7315,
164.711,8829.682,
161.800,8574.2472,
158.890,8298.5915,
155.979,7841.6817,
153.068,7285.4299,
150.158,6611.3471,
147.247,5706.0093,
144.337,4733.7175,
141.426,3768.0838,
138.516,2844.011,
135.605,2039.7716,
132.694,1384.342,
129.784,884.85702,
126.873,610.24716,
123.963,424.62701,
121.052,288.69753,
118.141,193.74857,
115.231,160.68876,
112.320,133.81865,
109.410,112.23883,
106.499,95.859259,
103.589,82.290419,
100.678,73.560135,
97.767,71.427322,
94.857,58.208208,
91.946,57.615441,
89.036,63.794429,
86.125,53.865555,
83.215,45.003956,
80.304,40.572163,
77.393,44.113013,
74.483,42.409595,
71.572,40.287944,
68.662,38.375,
65.751,38.375,
62.840,33.076278,
59.930,28.686003,
57.019,33.621577,
54.109,28.403392,
51.198,25.279828,
48.288,27.3297,
45.377,21.702676,
42.466,20.611658,
39.556,22.375,
36.645,22.375,
33.735,20.817255,
30.824,19.154113,
27.914,18.452938,
25.003,20.86555,
22.092,20.437573,
19.182,16.21482,
16.271,11.318389,
13.361,-30.663508,
10.450,-136.58546,
7.539,-432.67117,
4.629,-758.49364,
1.718,-949.28922,
-1.192,-811.2546,
-4.103,-552.98788,
-7.013,-277.23214,
-9.924,-1.625,
