,PL2D64~1,
Wavenumbers [1/cm],Intensity,
633.314,5773.8833,
630.403,5779.6385,
627.493,5812.8419,
624.582,5853.3777,
621.672,5816.946,
618.761,5764.5841,
615.850,5760.6217,
612.940,5803.9704,
610.029,5865.2119,
607.119,5845.4712,
604.208,5825.7497,
601.297,5818.9985,
598.387,5816.6337,
595.476,5813.3625,
592.566,5854.2901,
589.655,5781.8095,
586.745,5746.3114,
583.834,5738.7137,
580.923,5675.41,
578.013,5660.5,
575.102,5709.8437,
572.192,5779.5119,
569.281,5827.173,
566.371,5791.9549,
563.460,5825.8898,
560.549,5843.9364,
557.639,5852.4084,
554.728,5873.575,
551.818,5953.9475,
548.907,5998.9236,
545.996,6009.5018,
543.086,6007.8947,
540.175,6051.4989,
537.265,6018.286,
534.354,6023.5642,
531.444,6055.5969,
528.533,6093.3628,
525.622,6147.6791,
522.712,6232.3104,
519.801,6289.8108,
516.891,6325.4371,
513.980,6419.1269,
511.070,6498.6391,
508.159,6597.7471,
505.248,6698.7866,
502.338,6778.9506,
499.427,6931.0015,
496.517,7024.6717,
493.606,7058.0972,
490.695,7056.7661,
487.785,7152.2201,
484.874,7179.132,
481.964,7192.5597,
479.053,7197.1681,
476.143,7174.8972,
473.232,7102.279,
470.321,7092.9899,
467.411,7114.2728,
464.500,7121.5945,
461.590,7204.2944,
458.679,7273.7247,
455.769,7340.1708,
452.858,7408.8628,
449.947,7469.9773,
447.037,7583.829,
444.126,7666.1364,
441.216,7704.8185,
438.305,7764.2492,
435.395,7817.7389,
432.484,7864.8381,
429.573,7883.2998,
426.663,7822.4886,
423.752,7392.0744,
420.842,6930.7483,
417.931,6596.7597,
415.020,6580.0758,
412.110,7423.7816,
409.199,7964.7956,
406.289,8182.64,
403.378,8109.0313,
400.468,7970.6843,
397.557,8020.0752,
394.646,8195.4986,
391.736,8429.9789,
388.825,8382.4623,
385.915,8376.4829,
383.004,8419.1929,
380.094,8509.3062,
377.183,8525.1082,
374.272,8635.885,
371.362,8716.0815,
368.451,8698.6062,
365.541,8782.6662,
362.630,8776.003,
359.719,8780.5048,
356.809,8851.1764,
353.898,8878.882,
350.988,8893.5523,
348.077,8913.73,
345.167,8948.1594,
342.256,8941.4358,
339.345,8935.78,
336.435,8928.8913,
333.524,8919.2651,
330.614,8911.8136,
327.703,8965.9746,
324.793,9017.1799,
321.882,9010.7145,
318.971,9099.1842,
316.061,9239.3707,
313.150,9359.8119,
310.240,9376.8806,
