,PL74D4~1,
Wavenumbers [1/cm],Intensity,
799.217,947.23562,
796.306,940.55743,
793.396,954.91905,
790.485,974.12397,
787.574,960.18368,
784.664,988.06749,
781.753,989.77008,
778.843,988.61508,
775.932,993.44591,
773.022,1004.5198,
770.111,1013.5131,
767.200,1011.8411,
764.290,1005.9241,
761.379,993.06605,
758.469,976.19527,
755.558,966.51084,
752.648,1012.9432,
749.737,1004.4997,
746.826,987.19924,
743.916,988.1771,
741.005,1016.2342,
738.095,1034.9074,
735.184,1055.0015,
732.274,990.07706,
729.363,931.51338,
726.452,939.44732,
723.542,913.54673,
720.631,967.93635,
717.721,1008.6117,
714.810,1026.5057,
711.899,1033.1448,
708.989,1058.9664,
706.078,1065.5354,
703.168,1044.6578,
700.257,1026.4119,
697.347,1023.5161,
694.436,1031.885,
691.525,1023.0431,
688.615,1014.207,
685.704,1011.4201,
682.794,1022.0185,
679.883,1052.4946,
676.973,1082.9467,
674.062,1063.6017,
671.151,1046.0567,
668.241,1049.2724,
665.330,1070.4989,
662.420,1036.1534,
659.509,1029.7599,
656.598,1029.6923,
653.688,1050.979,
650.777,1123.3689,
647.867,1101.0718,
644.956,1091.1718,
642.046,1050.8112,
639.135,995.19047,
636.224,984.30007,
633.314,1019.2334,
630.403,1035.8107,
627.493,1044.9657,
624.582,1047.0639,
621.672,1028.848,
618.761,1052.4431,
615.850,1066.1859,
612.940,1084.7864,
610.029,1109.6783,
607.119,1100.9923,
604.208,1117.1653,
601.297,1119.6383,
598.387,1108.5325,
595.476,1090.1195,
592.566,1068.8686,
589.655,1098.8153,
586.745,1109.7475,
583.834,1098.3683,
580.923,1092.2861,
578.013,1118.9671,
575.102,1110.6381,
572.192,1095.5522,
569.281,1092.64,
566.371,1112.2056,
563.460,1130.3508,
560.549,1143.4596,
557.639,1151.7364,
554.728,1155.3859,
551.818,1143.6812,
548.907,1153.9227,
545.996,1145.0183,
543.086,1114.9375,
540.175,1100.1432,
537.265,1121.5777,
534.354,1113.0675,
531.444,1108.3859,
528.533,1142.553,
525.622,1176.6947,
522.712,1157.4279,
519.801,1126.3773,
516.891,1109.4462,
513.980,1135.7722,
511.070,1140.238,
508.159,1139.6923,
505.248,1139.1264,
502.338,1141.8313,
499.427,1131.7975,
496.517,1126.8624,
493.606,1143.9685,
490.695,1182.0879,
487.785,1189.016,
484.874,1185.6014,
481.964,1160.2847,
479.053,1122.977,
476.143,1101.474,
473.232,1105.1608,
470.321,1109.5579,
467.411,1115.4174,
464.500,1124.8147,
461.590,1112.5629,
458.679,1136.0894,
455.769,1146.7827,
452.858,1122.3636,
449.947,1124.6554,
447.037,1137.867,
444.126,1142.0583,
441.216,1133.5375,
438.305,1124.3944,
435.395,1156.5625,
432.484,1172.0412,
429.573,1153.5048,
426.663,1086.6124,
423.752,961.86635,
420.842,805.54391,
417.931,641.47874,
415.020,501.94085,
412.110,755.38444,
409.199,968.95127,
406.289,1081.8099,
403.378,1046.9252,
400.468,987.95765,
397.557,992.77588,
394.646,1052.8334,
391.736,1154.6662,
388.825,1140.3359,
385.915,1159.5415,
383.004,1159.2803,
380.094,1107.6241,
377.183,1117.4063,
374.272,1115.7828,
371.362,1130.6676,
368.451,1175.1706,
365.541,1175.9211,
362.630,1166.2927,
359.719,1156.6452,
356.809,1153.9859,
353.898,1168.213,
350.988,1166.7001,
348.077,1163.2866,
345.167,1166.0115,
342.256,1163.7703,
339.345,1160.9993,
336.435,1168.5631,
333.524,1191.9741,
330.614,1155.4615,
327.703,1179.0366,
324.793,1200.5244,
321.882,1167.1574,
318.971,1180.5394,
316.061,1171.4522,
313.150,1170.9821,
310.240,1215.5091,
307.329,1222.1275,
304.418,1229.5964,
301.508,1236.125,
298.597,1236.125,
295.687,1269.3098,
292.776,1278.4583,
289.866,1275.3526,
286.955,1304.9016,
284.044,1300.27,
281.134,1294.7547,
278.223,1296.9273,
275.313,1316.0855,
272.402,1344.5229,
269.492,1355.4711,
266.581,1336.6582,
263.670,1274.1679,
260.760,1268.6622,
257.849,1303.4781,
254.939,1370.2614,
252.028,1360.9912,
249.117,1339.3087,
