,PLIQUI~4,
Wavenumbers [1/cm],Intensity,
36.645,-2.3269264,
33.735,-2.3557515,
30.824,-2.9794349,
27.914,-6.4853111,
25.003,-6.2523625,
22.092,-6.1979046,
19.182,-6.5317571,
16.271,3.9605949,
13.361,12.33958,
10.450,-1.3457409,
7.539,-114.47283,
4.629,-474.83931,
1.718,-848.59248,
-1.192,-1056.3416,
-4.103,-850.74526,
-7.013,-488.66738,
-9.924,-2.875,
