,PL9E87~1,
Raman shift [1/cm],Intensity,
569.281,1609.6394,
566.371,1647.988,
563.460,1691.2562,
560.549,1735.0376,
557.639,1754.3503,
554.728,1730.9179,
551.818,1765.2518,
548.907,1786.1571,
545.996,1800.1931,
543.086,1813.1118,
540.175,1833.3566,
537.265,1795.6389,
534.354,1780.75,
531.444,1794.6829,
528.533,1829.7015,
525.622,1814.9585,
522.712,1820.8513,
519.801,1818.3486,
516.891,1805.063,
513.980,1806.6116,
511.070,1834.9239,
508.159,1855.3462,
505.248,1861.4953,
502.338,1852.857,
499.427,1890.6768,
496.517,1923.3762,
493.606,1913.4942,
490.695,1869.5926,
487.785,1940.4133,
484.874,1922.0237,
481.964,1926.9292,
479.053,1945.5347,
476.143,1898.6889,
473.232,1923.0873,
470.321,1937.6426,
467.411,1937.1913,
464.500,1922.4313,
461.590,1870.3609,
458.679,1894.2706,
455.769,1924.1747,
452.858,1924.3291,
449.947,1958.706,
447.037,1953.6148,
444.126,1949.447,
441.216,1952.4428,
438.305,1933.3945,
435.395,1945.174,
432.484,1948.1657,
429.573,1941.395,
426.663,1939.8747,
423.752,1911.8532,
420.842,1876.9157,
417.931,1853.413,
415.020,1866.3051,
412.110,1924.5474,
409.199,1979.0018,
406.289,2002.189,
403.378,1966.7193,
400.468,1957.6473,
397.557,1919.7878,
394.646,1864.125,
391.736,1798.4281,
388.825,1663.4207,
385.915,1574.7882,
383.004,1584.29,
380.094,1719.7041,
377.183,1797.2091,
374.272,1882.7981,
371.362,1952.3494,
368.451,1991.8016,
365.541,2025.5757,
362.630,2048.9523,
359.719,2069.0371,
356.809,2089.1578,
353.898,2095.897,
350.988,2118.3645,
348.077,2115.4214,
345.167,2067.0745,
342.256,2093.2218,
339.345,2101.8129,
336.435,2105.8035,
333.524,2113.4212,
330.614,2102.989,
327.703,2095.1294,
324.793,2086.1098,
321.882,2072.7788,
318.971,2084.6739,
316.061,2100.9579,
313.150,2114.2119,
310.240,2115.6961,
307.329,2112.1768,
304.418,2083.8488,
301.508,2007.836,
298.597,1842.7231,
295.687,1774.5708,
292.776,1724.9999,
289.866,1730.8283,
286.955,1916.2484,
284.044,2111.6273,
281.134,2269.7366,
278.223,2385.7615,
275.313,2481.5527,
272.402,2553.4504,
269.492,2629.0892,
266.581,2717.5831,
263.670,2799.1881,
260.760,2825.3619,
257.849,2825.1837,
254.939,2817.8449,
252.028,2822.8169,
249.117,2808.3042,
246.207,2805.797,
243.296,2871.6803,
240.386,2838.9175,
237.475,2811.9872,
234.565,2795.3878,
231.654,2748.6433,
228.743,2728.3934,
225.833,2705.5052,
222.922,2671.4295,
220.012,2686.0006,
217.101,2663.2699,
214.191,2613.1125,
211.280,2541.0937,
208.369,2570.0635,
205.459,2578.3657,
202.548,2565.2486,
199.638,2562.346,
196.727,2559.4451,
193.816,2548.4183,
190.906,2527.4865,
187.995,2548.4832,
185.085,2583.6485,
182.174,2620.2347,
179.264,2640.4722,
176.353,2606.2256,
173.442,2562.9089,
170.532,2520.0618,
167.621,2496.9906,
164.711,2446.0767,
161.800,2368.3938,
158.890,2258.9952,
155.979,2088.7344,
153.068,1909.8303,
150.158,1714.7541,
147.247,1462.0349,
144.337,1201.654,
141.426,941.90076,
138.516,686.68748,
135.605,490.48172,
132.694,336.58234,
129.784,219.72248,
126.873,137.48255,
123.963,95.710914,
121.052,70.234348,
118.141,53.814602,
115.231,41.670304,
112.320,37.173636,
109.410,35.15925,
106.499,21.628301,
103.589,23.232036,
100.678,21.045944,
97.767,6.1162551,
94.857,14.065869,
91.946,19.765554,
89.036,20.943633,
86.125,9.5963491,
83.215,9.4046018,
80.304,11.989433,
77.393,12.697603,
74.483,14.715405,
71.572,14.300592,
68.662,11.265128,
65.751,6.31997,
62.840,7.6402119,
59.930,11.686431,
57.019,15.211841,
54.109,7.986909,
51.198,4.8612649,
48.288,9.7726498,
45.377,12.586162,
42.466,12.925561,
39.556,11.404644,
36.645,9.2980736,
33.735,9.7884969,
30.824,11.412661,
27.914,13.516187,
25.003,13.75,
22.092,18.593568,
19.182,29.23054,
16.271,43.919833,
13.361,164.38657,
10.450,423.79111,
7.539,1016.6608,
4.629,1620.9854,
1.718,1940.5454,
-1.192,1607.3104,
-4.103,932.77373,
-7.013,365.44228,
-9.924,0.75,
