,PL9B97~1,
Wavenumbers [1/cm],Intensity,
889.445,1162.5479,
886.534,1154.2763,
883.624,1171.4643,
880.713,1172.9697,
877.802,1155.5506,
874.892,1126.1457,
871.981,1077.5733,
869.071,990.69035,
866.160,970.79528,
863.250,1051.449,
860.339,1137.0063,
857.428,1162.3208,
854.518,1189.5899,
851.607,1153.8109,
848.697,1086.4093,
845.786,1035.7905,
842.875,1053.0753,
839.965,1135.7612,
837.054,1187.1739,
834.144,1236.0703,
831.233,1276.9561,
828.323,1279.2716,
825.412,1265.625,
822.501,1267.4123,
819.591,1277.3291,
816.680,1263.2019,
813.770,1232.0589,
810.859,1207.5027,
807.949,1200.9323,
805.038,1211.2179,
802.127,1224.388,
799.217,1196.5547,
796.306,1189.4629,
793.396,1195.9075,
790.485,1200.9404,
787.574,1195.7771,
784.664,1226.1212,
781.753,1253.0965,
778.843,1244.5118,
775.932,1229.2546,
773.022,1239.7518,
770.111,1240.5694,
767.200,1236.8184,
764.290,1228.1126,
761.379,1229.7146,
758.469,1242.5084,
755.558,1249.7709,
752.648,1254.6585,
749.737,1266.7224,
746.826,1257.7059,
743.916,1247.3264,
741.005,1265.542,
738.095,1273.6608,
735.184,1206.6943,
732.274,1147.0194,
729.363,1136.1177,
726.452,1181.8342,
723.542,1232.826,
720.631,1242.5059,
717.721,1236.0323,
714.810,1263.8861,
711.899,1316.8032,
708.989,1304.6993,
706.078,1283.7911,
703.168,1283.4828,
700.257,1277.5484,
697.347,1264.8424,
694.436,1266.1487,
691.525,1285.4401,
688.615,1280.1913,
685.704,1268.1496,
682.794,1269.6887,
679.883,1303.3098,
676.973,1318.5359,
674.062,1301.2064,
671.151,1297.0766,
668.241,1301.6218,
665.330,1286.9864,
662.420,1315.7407,
659.509,1312.101,
656.598,1302.7303,
653.688,1308.207,
650.777,1343.0039,
647.867,1324.6884,
644.956,1330.5314,
642.046,1308.4323,
639.135,1266.3193,
636.224,1257.7961,
633.314,1291.9354,
630.403,1324.2734,
627.493,1338.7046,
624.582,1332.7999,
621.672,1320.128,
618.761,1331.0241,
615.850,1349.5017,
612.940,1379.0433,
610.029,1410.5206,
607.119,1397.8865,
604.208,1400.8851,
601.297,1402.1265,
598.387,1395.8924,
595.476,1377.7625,
592.566,1336.8349,
589.655,1384.0478,
586.745,1394.5304,
583.834,1370.9425,
580.923,1375.7293,
578.013,1392.9934,
575.102,1397.0514,
572.192,1404.128,
569.281,1415.3754,
566.371,1402.8534,
563.460,1405.1523,
560.549,1410.5232,
557.639,1426.4418,
554.728,1457.8367,
551.818,1445.3516,
548.907,1420.6861,
545.996,1421.399,
543.086,1435.2303,
540.175,1391.6261,
537.265,1393.695,
534.354,1424.2214,
531.444,1425.8738,
528.533,1361.4259,
525.622,1428.9333,
522.712,1425.4224,
519.801,1403.3142,
516.891,1384.4339,
513.980,1373.5938,
511.070,1386.7119,
508.159,1414.5931,
505.248,1439.6264,
502.338,1443.4383,
499.427,1471.2243,
496.517,1447.5139,
493.606,1417.2317,
490.695,1408.3695,
487.785,1435.3121,
484.874,1444.1486,
481.964,1430.8444,
479.053,1408.0734,
476.143,1405.7695,
473.232,1428.6459,
470.321,1433.7324,
467.411,1416.962,
464.500,1379.7026,
461.590,1382.7655,
458.679,1400.1338,
455.769,1414.5702,
452.858,1420.9199,
449.947,1462.1722,
447.037,1433.0058,
444.126,1433.025,
441.216,1468.1429,
438.305,1430.8082,
435.395,1446.6054,
432.484,1457.625,
429.573,1448.0399,
426.663,1406.9923,
423.752,1310.1708,
420.842,1205.2323,
417.931,1098.6748,
415.020,993.26306,
412.110,1154.238,
