,PL037C~1,
Raman shift [1/cm],Intensity,
1186.324,10668.384,
1183.413,10885.279,
1180.503,10960.235,
1177.592,10930.302,
1174.681,10680.613,
1171.771,10541.931,
1168.860,10322.231,
1165.950,10159.899,
1163.039,10050.572,
1160.129,10022.129,
1157.218,10116.821,
1154.307,10296.141,
1151.397,10486.743,
1148.486,10665.527,
1145.576,10796.533,
1142.665,10739.707,
1139.754,10596.683,
1136.844,10406.031,
1133.933,10282.282,
1131.023,10236.863,
1128.112,10178.579,
1125.202,10084.792,
1122.291,10085.387,
1119.380,10116.26,
1116.470,10142.736,
1113.559,10167.651,
1110.649,10091.489,
1107.738,9907.6157,
1104.828,9702.364,
1101.917,9497.1265,
1099.006,9257.3307,
1096.096,9105.7433,
1093.185,8987.2129,
1090.275,8995.8039,
1087.364,9035.6784,
1084.453,9084.0605,
1081.543,9187.0033,
1078.632,9304.5501,
1075.722,9342.6239,
1072.811,9345.4057,
1069.901,9407.4072,
1066.990,9479.0915,
1064.079,9473.9041,
1061.169,9526.9623,
1058.258,9537.3454,
1055.348,9439.376,
1052.437,9318.3053,
1049.527,9219.7441,
1046.616,9135.4676,
1043.705,9124.4585,
1040.795,9121.446,
1037.884,9087.6328,
1034.974,9056.3724,
1032.063,9055.3308,
1029.153,9051.3502,
1026.242,9062.5946,
1023.331,9228.8227,
1020.421,9341.4696,
1017.510,9569.8554,
1014.600,9804.0484,
1011.689,9968.1679,
1008.778,10122.311,
1005.868,10259.954,
1002.957,10477.623,
1000.047,10662.424,
997.136,10764.224,
994.226,10779.046,
991.315,10664.532,
988.404,10406.901,
985.494,10176.564,
982.583,10067.781,
979.673,9966.3973,
976.762,9937.3484,
973.852,9923.9717,
970.941,9888.1063,
968.030,9855.8152,
965.120,9900.1432,
962.209,9934.2449,
959.299,9947.0825,
956.388,9994.2372,
953.477,10040.098,
950.567,10057.83,
947.656,10065.117,
944.746,10081.258,
941.835,10158.932,
938.925,10134.227,
936.014,10093.284,
933.103,10041.103,
930.193,9954.4299,
927.282,9855.2209,
924.372,9840.8456,
921.461,9682.8831,
