,PL4E72~1,
Raman shift [1/cm],Intensity,
566.371,2673.8078,
563.460,2656.3,
560.549,2676.599,
557.639,2700.0867,
554.728,2680.5995,
551.818,2707.9106,
548.907,2714.4844,
545.996,2714.4862,
543.086,2719.5789,
540.175,2746.0529,
537.265,2735.5623,
534.354,2765.4917,
531.444,2801.8256,
528.533,2808.3097,
525.622,2828.4844,
522.712,2836.5155,
519.801,2874.008,
516.891,2935.2571,
513.980,2956.9374,
511.070,2997.6141,
508.159,3053.513,
505.248,3118.4062,
502.338,3183.372,
499.427,3200.3523,
496.517,3237.1174,
493.606,3294.5147,
490.695,3352.028,
487.785,3302.7614,
484.874,3278.7194,
481.964,3274.8583,
479.053,3292.9065,
476.143,3338.9842,
473.232,3309.5018,
470.321,3283.7374,
467.411,3257.7185,
464.500,3222.3404,
461.590,3240.7182,
458.679,3261.2832,
455.769,3300.6555,
452.858,3358.9545,
449.947,3359.7185,
447.037,3350.7736,
444.126,3361.1417,
441.216,3390.4625,
438.305,3399.6056,
435.395,3444.147,
432.484,3457.2897,
429.573,3437.3074,
426.663,3409.1822,
423.752,3431.9821,
420.842,3466.6227,
417.931,3505.2175,
415.020,3541.6187,
412.110,3567.0182,
409.199,3583.699,
406.289,3612.7833,
403.378,3676.8212,
400.468,3660.9453,
397.557,3642.5071,
394.646,3613.4449,
391.736,3569.1889,
388.825,3578.9939,
385.915,3562.1838,
383.004,3540.5919,
380.094,3535.2495,
377.183,3640.5962,
374.272,3757.2626,
371.362,3810.2721,
368.451,3764.5223,
365.541,3824.5652,
362.630,3843.06,
359.719,3834.5161,
356.809,3810.7359,
353.898,3824.963,
350.988,3872.2739,
348.077,3904.2285,
345.167,3892.0803,
342.256,3876.3919,
339.345,3879.3151,
336.435,3900.865,
333.524,3939.6401,
330.614,3932.1886,
327.703,3919.0935,
324.793,3910.164,
321.882,3913.9309,
318.971,3936.9776,
316.061,3935.597,
313.150,3937.6535,
310.240,3975.5015,
307.329,4058.3436,
304.418,4057.1345,
301.508,4003.6811,
298.597,3954.0732,
295.687,3962.7426,
292.776,3996.3751,
289.866,4060.5639,
286.955,4182.4536,
284.044,4326.3749,
281.134,4415.0568,
278.223,4460.4911,
275.313,4594.5988,
272.402,4654.8247,
