,PL7B17~1,
Raman shift [1/cm],Intensity,
417.931,2855.8853,
415.020,2896.8367,
412.110,2938.4887,
409.199,2980.6338,
406.289,3012.4477,
403.378,3022.2833,
400.468,3032.1112,
397.557,3023.4246,
394.646,2996.8973,
391.736,2953.8013,
388.825,2908.5474,
385.915,2868.1081,
383.004,2862.8103,
380.094,2914.5861,
377.183,3019.1803,
374.272,3099.2714,
371.362,3150.1968,
368.451,3170.6633,
365.541,3193.9299,
362.630,3212.8135,
359.719,3216.7387,
356.809,3204.92,
353.898,3265.5727,
350.988,3294.7272,
348.077,3295.6665,
345.167,3270.812,
342.256,3242.4234,
339.345,3224.6842,
336.435,3227.3537,
333.524,3257.9176,
330.614,3310.8237,
327.703,3304.1468,
324.793,3299.0064,
321.882,3347.3293,
318.971,3380.0408,
316.061,3419.5722,
313.150,3454.3309,
310.240,3470.6575,
307.329,3479.8256,
304.418,3496.4726,
301.508,3508.3115,
298.597,3493.5032,
295.687,3531.5299,
292.776,3610.667,
289.866,3743.8254,
286.955,3974.3078,
284.044,4114.7749,
281.134,4251.6779,
278.223,4406.9197,
275.313,4602.9232,
272.402,4697.6931,
269.492,4800.2543,
266.581,4938.6179,
263.670,4943.7641,
260.760,5032.488,
257.849,5130.7272,
254.939,5183.5667,
252.028,5274.0068,
249.117,5274.9016,
246.207,5232.2194,
243.296,5220.5068,
240.386,5163.0927,
237.475,5109.0462,
234.565,5049.7739,
231.654,4919.7657,
228.743,4845.0698,
225.833,4775.4918,
222.922,4694.1097,
220.012,4648.2107,
217.101,4565.5312,
214.191,4492.1902,
211.280,4482.0057,
208.369,4428.7706,
205.459,4367.7167,
202.548,4314.1247,
199.638,4313.399,
196.727,4347.2467,
193.816,4375.2602,
190.906,4382.5039,
187.995,4389.7442,
185.085,4428.6599,
182.174,4462.59,
179.264,4438.0159,
176.353,4435.8908,
173.442,4436.25,
170.532,4432.9737,
167.621,4404.8557,
164.711,4339.4376,
161.800,4216.9613,
158.890,4011.1192,
155.979,3823.2249,
153.068,3540.6574,
150.158,3173.5266,
147.247,2757.8323,
144.337,2267.6532,
141.426,1782.3881,
138.516,1339.3493,
135.605,946.29756,
132.694,637.49087,
129.784,409.32723,
126.873,276.31308,
123.963,195.75741,
121.052,140.51896,
118.141,103.39606,
115.231,71.984904,
112.320,56.708184,
109.410,51.341026,
106.499,41.370853,
103.589,38.689746,
100.678,34.175674,
97.767,23.511611,
94.857,28.793912,
91.946,28.428224,
89.036,24.701592,
86.125,27.538413,
83.215,26.126319,
80.304,23.771135,
77.393,22.354795,
74.483,14.388381,
71.572,13.873521,
68.662,19.557325,
65.751,12.492814,
62.840,14.103616,
59.930,17.313569,
57.019,13.788159,
54.109,9.6670349,
51.198,6.9483907,
48.288,6.3462615,
45.377,18.303689,
42.466,22.013342,
39.556,19.674407,
36.645,16.163456,
33.735,16.288497,
30.824,17.691774,
27.914,19.094124,
25.003,21.117912,
22.092,22.25,
19.182,23.165315,
16.271,51.14492,
13.361,192.48051,
10.450,454.42131,
7.539,937.65555,
4.629,1236.7352,
1.718,1252.1439,
-1.192,772.50842,
-4.103,391.00818,
-7.013,128.00586,
-9.924,-0.75,
