,PL925A~1,
Raman shift [1/cm],Intensity,
697.347,3903.7289,
694.436,3878.6352,
691.525,3819.1536,
688.615,3856.5629,
685.704,3909.5615,
682.794,3921.0587,
679.883,3860.4486,
676.973,3909.3323,
674.062,3892.4506,
671.151,3905.3031,
668.241,3938.1528,
665.330,3932.561,
662.420,4023.6164,
659.509,4039.0753,
656.598,4025.9985,
653.688,4018.8414,
650.777,4042.6029,
647.867,3994.0268,
644.956,3979.5351,
642.046,3979.323,
639.135,3994.1977,
636.224,4039.2341,
633.314,4036.0583,
630.403,4049.4391,
627.493,4070.3882,
624.582,4069.8866,
621.672,3987.5192,
618.761,4021.487,
615.850,4052.5346,
612.940,4079.1791,
610.029,4100.9076,
607.119,4104.8558,
604.208,4113.7702,
601.297,4111.2678,
598.387,4108.1163,
595.476,4111.2389,
592.566,4068.7372,
589.655,4081.3346,
586.745,4083.1367,
583.834,4067.5171,
580.923,4053.9846,
578.013,4010.0395,
575.102,4082.5675,
572.192,4152.0384,
569.281,4176.201,
566.371,4242.724,
563.460,4235.8461,
560.549,4247.3048,
557.639,4275.9925,
554.728,4305.6934,
551.818,4312.7163,
548.907,4387.3796,
545.996,4384.4849,
543.086,4310.4441,
540.175,4329.9102,
537.265,4392.8137,
534.354,4394.1756,
531.444,4374.2006,
528.533,4378.1464,
525.622,4362.6274,
522.712,4355.6095,
519.801,4366.2339,
516.891,4405.2481,
513.980,4494.2921,
511.070,4451.537,
508.159,4451.7405,
505.248,4463.7333,
502.338,4432.5258,
499.427,4544.4415,
496.517,4545.9672,
493.606,4534.0083,
490.695,4557.1014,
487.785,4584.8139,
484.874,4613.1603,
481.964,4597.1805,
479.053,4544.6669,
476.143,4496.2853,
473.232,4526.3426,
470.321,4527.5722,
467.411,4511.1978,
464.500,4500.433,
461.590,4547.1431,
458.679,4540.9897,
455.769,4542.2635,
452.858,4582.5109,
449.947,4613.8321,
447.037,4602.6539,
444.126,4594.2076,
441.216,4609.0393,
438.305,4665.4223,
435.395,4647.6802,
432.484,4623.8312,
429.573,4619.3676,
426.663,4662.6956,
423.752,4648.1171,
420.842,4639.3366,
417.931,4655.9184,
415.020,4718.1038,
412.110,4827.7971,
409.199,4897.5678,
406.289,4921.8706,
403.378,4899.1117,
400.468,4858.288,
397.557,4803.0897,
394.646,4758.6711,
391.736,4742.8214,
388.825,4635.7206,
385.915,4559.0135,
383.004,4529.8151,
380.094,4562.4306,
377.183,4683.5793,
374.272,4826.3489,
371.362,4947.9771,
368.451,5016.9704,
365.541,4979.4436,
362.630,5006.9406,
359.719,5061.6314,
356.809,5112.9003,
353.898,5041.0157,
350.988,5041.8645,
348.077,5034.5653,
345.167,4974.8933,
342.256,4987.5935,
339.345,4996.0329,
336.435,5011.0761,
333.524,5040.0721,
330.614,5066.1525,
327.703,5104.5409,
324.793,5132.2188,
321.882,5129.396,
318.971,5189.6149,
316.061,5263.9646,
313.150,5332.4904,
310.240,5371.8226,
307.329,5440.4259,
304.418,5443.9964,
301.508,5402.8592,
298.597,5352.5108,
295.687,5319.8059,
292.776,5359.5836,
289.866,5498.8616,
286.955,5805.4326,
284.044,6109.2072,
281.134,6395.4051,
278.223,6646.6984,
275.313,6793.3326,
272.402,7012.4626,
269.492,7178.9847,
266.581,7259.4387,
263.670,7457.9373,
260.760,7627.5624,
257.849,7754.1163,
254.939,7822.3674,
252.028,7863.7853,
249.117,7848.6426,
246.207,7803.1583,
243.296,7768.0205,
240.386,7710.7047,
237.475,7593.5028,
234.565,7433.9949,
231.654,7324.4373,
228.743,7277.0845,
225.833,7215.04,
222.922,7112.7891,
220.012,7081.4613,
217.101,6979.9769,
214.191,6858.3671,
211.280,6768.8892,
208.369,6668.729,
205.459,6624.0485,
202.548,6627.8823,
199.638,6643.121,
196.727,6616.863,
193.816,6600.9694,
190.906,6614.4532,
187.995,6620.2454,
185.085,6633.5985,
182.174,6646.4459,
179.264,6647.1686,
176.353,6599.8324,
173.442,6627.2711,
170.532,6713.4293,
167.621,6637.7268,
164.711,6553.1307,
161.800,6391.2916,
158.890,6086.8468,
155.979,5681.2795,
153.068,5234.0623,
150.158,4732.371,
147.247,4104.1628,
144.337,3378.7287,
141.426,2654.7846,
138.516,1978.0393,
135.605,1425.8423,
132.694,968.15164,
129.784,613.4808,
126.873,419.68061,
123.963,285.78436,
121.052,190.45371,
118.141,130.48594,
115.231,111.77517,
112.320,90.270014,
109.410,70.295513,
106.499,65.310427,
103.589,59.767964,
100.678,52.175674,
97.767,41.511611,
94.857,45.407934,
91.946,47.653111,
89.036,46.443633,
86.125,35.096349,
83.215,35.966442,
80.304,35.419077,
77.393,24.088358,
74.483,25.87054,
71.572,26.887648,
68.662,25.97293,
65.751,23.147126,
62.840,23.213404,
59.930,23.126283,
57.019,18.895791,
54.109,21.832965,
51.198,22.741954,
48.288,19.25,
45.377,19.25,
42.466,21.723316,
39.556,25.019763,
36.645,23.615382,
33.735,22.730752,
30.824,24.679757,
27.914,32.392684,
25.003,36.363187,
22.092,38.25,
19.182,39.394143,
16.271,74.36865,
13.361,273.69151,
10.450,687.26105,
7.539,1611.1323,
4.629,2396.4892,
1.718,2759.93,
-1.192,2279.5975,
-4.103,1381.4891,
-7.013,586.78327,
-9.924,4.25,
