,PL4F15~1,
Raman shift [1/cm],Intensity,
435.395,6879.2046,
432.484,6912.1301,
429.573,6946.415,
426.663,6943.3744,
423.752,6899.1876,
420.842,6823.4959,
417.931,6786.2906,
415.020,6892.4608,
412.110,7032.9367,
409.199,7104.1519,
406.289,7125.633,
403.378,7124.353,
400.468,7191.6365,
397.557,7181.2477,
394.646,7153.0104,
391.736,7156.5073,
388.825,7105.9738,
385.915,7095.3825,
383.004,7102.8371,
380.094,7117.9985,
377.183,7233.1274,
374.272,7297.149,
371.362,7366.8025,
368.451,7475.371,
365.541,7578.1944,
362.630,7632.3445,
359.719,7658.2685,
356.809,7672.1575,
353.898,7738.8005,
350.988,7724.5758,
348.077,7699.1579,
345.167,7707.5307,
342.256,7774.7669,
339.345,7793.5936,
336.435,7798.9544,
333.524,7814.4773,
330.614,7825.6547,
327.703,7849.1478,
324.793,7874.312,
321.882,7892.289,
318.971,7959.9423,
316.061,8029.5148,
313.150,8092.444,
310.240,8138.4552,
307.329,8216.5912,
304.418,8265.3631,
301.508,8269.2049,
298.597,8201.827,
295.687,8249.627,
292.776,8367.6255,
289.866,8549.437,
286.955,8797.6488,
284.044,9028.5673,
281.134,9245.4353,
278.223,9451.5192,
275.313,9659.3124,
272.402,9839.0563,
269.492,10026.794,
266.581,10231.476,
263.670,10390.275,
260.760,10505.602,
257.849,10632.512,
254.939,10813.781,
252.028,10878.376,
249.117,10886.593,
246.207,10884.036,
243.296,10945.527,
240.386,10976.286,
237.475,10956.085,
234.565,10901.284,
231.654,10889.598,
228.743,10836.493,
225.833,10764.367,
222.922,10682.305,
220.012,10621.835,
217.101,10564.831,
214.191,10507.11,
211.280,10443.821,
208.369,10439.125,
205.459,10458.289,
202.548,10490.384,
199.638,10509.251,
196.727,10509.668,
193.816,10508.931,
190.906,10515.563,
187.995,10585.069,
185.085,10637.023,
182.174,10670.867,
179.264,10680.986,
176.353,10671.873,
173.442,10681.715,
170.532,10699.296,
167.621,10614.942,
164.711,10461.784,
161.800,10191.259,
158.890,9743.5889,
155.979,9057.2698,
153.068,8307.5612,
150.158,7470.3696,
147.247,6402.0566,
