,PL35D3~1,
Raman shift [1/cm],Intensity,
869.071,2978.7582,
866.160,2990.6742,
863.250,3002.6412,
860.339,2994.9879,
857.428,2967.8575,
854.518,2950.2491,
851.607,2928.6153,
848.697,2893.2354,
845.786,2876.2802,
842.875,2884.3615,
839.965,2898.6661,
837.054,2875.2285,
834.144,2906.7211,
831.233,2883.5438,
828.323,2878.2719,
825.412,2882.4016,
822.501,2857.0236,
819.591,2780.1685,
816.680,2788.2917,
813.770,2742.6343,
810.859,2722.4486,
807.949,2718.2676,
805.038,2681.4679,
802.127,2694.638,
799.217,2668.2955,
796.306,2685.5509,
793.396,2691.081,
790.485,2667.6644,
787.574,2665.5984,
784.664,2631.9738,
781.753,2624.533,
778.843,2634.1667,
775.932,2649.8132,
773.022,2665.0593,
770.111,2692.0394,
767.200,2720.5209,
764.290,2687.2678,
761.379,2648.9976,
758.469,2641.2696,
755.558,2656.708,
752.648,2617.607,
749.737,2579.8467,
746.826,2580.1927,
743.916,2571.2317,
741.005,2482.5428,
738.095,2329.098,
735.184,2249.3799,
732.274,2198.5801,
729.363,2246.1559,
726.452,2409.6787,
723.542,2535.9441,
720.631,2600.2154,
717.721,2597.8254,
714.810,2608.3805,
711.899,2654.0136,
708.989,2671.766,
706.078,2647.0346,
703.168,2623.2656,
700.257,2604.8613,
697.347,2594.875,
694.436,2594.5477,
691.525,2582.4906,
688.615,2585.5352,
685.704,2574.1974,
682.794,2555.8112,
679.883,2558.5506,
676.973,2551.3383,
674.062,2539.0276,
671.151,2544.7099,
668.241,2569.6432,
665.330,2600.6481,
662.420,2595.8557,
659.509,2578.3668,
656.598,2548.5358,
653.688,2538.208,
650.777,2592.605,
647.867,2584.6417,
644.956,2585.3516,
642.046,2576.0954,
639.135,2568.8401,
636.224,2598.7755,
633.314,2578.9271,
630.403,2596.341,
627.493,2619.9406,
624.582,2634.4641,
621.672,2641.5921,
618.761,2660.8735,
615.850,2686.7106,
612.940,2697.0689,
610.029,2690.8729,
607.119,2720.8788,
604.208,2741.6253,
601.297,2709.9906,
598.387,2669.7285,
595.476,2669.1034,
592.566,2692.7154,
589.655,2672.9031,
586.745,2661.1769,
583.834,2659.5812,
580.923,2647.8181,
578.013,2638.4013,
575.102,2636.4486,
572.192,2619.3681,
569.281,2605.0282,
566.371,2700.5083,
563.460,2690.8274,
560.549,2687.2605,
557.639,2694.2921,
554.728,2701.9097,
551.818,2718.2963,
548.907,2734.6727,
545.996,2737.0432,
543.086,2736.2631,
540.175,2775.1954,
537.265,2736.5911,
534.354,2771.5458,
531.444,2806.2702,
528.533,2770.8414,
525.622,2840.6767,
522.712,2839.4927,
519.801,2874.7006,
516.891,2953.5701,
513.980,2976.799,
511.070,2990.1446,
508.159,3028.7822,
505.248,3077.3917,
502.338,3113.0272,
499.427,3152.3906,
496.517,3160.6124,
493.606,3183.1024,
490.695,3236.4382,
487.785,3276.4673,
484.874,3236.3469,
481.964,3220.8417,
479.053,3239.6553,
476.143,3259.6223,
473.232,3255.8392,
470.321,3223.2207,
467.411,3185.5565,
464.500,3170.5344,
461.590,3196.5695,
458.679,3204.4253,
455.769,3217.7926,
452.858,3242.5345,
449.947,3210.4494,
447.037,3258.4835,
444.126,3300.1598,
441.216,3306.6418,
438.305,3282.26,
435.395,3299.1997,
432.484,3319.4603,
429.573,3338.3776,
426.663,3361.9419,
423.752,3384.1002,
420.842,3359.5369,
417.931,3334.7423,
415.020,3387.0691,
412.110,3451.7937,
409.199,3491.0119,
406.289,3525.0936,
403.378,3577.5804,
400.468,3490.6411,
397.557,3470.5872,
394.646,3480.5685,
391.736,3486.9575,
388.825,3458.2967,
385.915,3423.2653,
383.004,3407.0136,
380.094,3428.0229,
377.183,3489.726,
374.272,3573.0942,
371.362,3616.5133,
368.451,3590.3855,
365.541,3648.1768,
362.630,3684.0859,
359.719,3694.9556,
356.809,3682.5061,
353.898,3709.4629,
350.988,3732.6071,
348.077,3728.7409,
345.167,3687.9724,
342.256,3709.6374,
339.345,3717.4693,
336.435,3708.3265,
333.524,3681.7675,
330.614,3710.0835,
327.703,3735.304,
324.793,3741.0789,
321.882,3713.003,
318.971,3765.7874,
316.061,3796.5712,
313.150,3813.5702,
310.240,3825.4441,
307.329,3876.6142,
304.418,3850.3678,
301.508,3782.8627,
298.597,3737.6972,
295.687,3781.2818,
292.776,3785.9582,
289.866,3795.9054,
286.955,3962.1186,
284.044,4088.9724,
281.134,4175.906,
278.223,4234.3776,
275.313,4319.8528,
272.402,4386.09,
269.492,4452.2434,
266.581,4524.6571,
263.670,4591.5585,
260.760,4630.7256,
257.849,4662.9895,
254.939,4703.353,
252.028,4700.2558,
249.117,4726.2846,
246.207,4748.0786,
243.296,4706.3525,
240.386,4672.4904,
237.475,4653.0331,
234.565,4642.6187,
231.654,4615.5945,
228.743,4551.1875,
225.833,4492.0204,
222.922,4454.1084,
220.012,4416.2235,
217.101,4389.6442,
214.191,4381.8689,
211.280,4405.1477,
208.369,4341.6121,
205.459,4314.2668,
202.548,4330.2762,
199.638,4384.6998,
196.727,4433.329,
193.816,4439.2014,
190.906,4390.932,
187.995,4449.578,
185.085,4454.7436,
182.174,4437.6791,
179.264,4436.9564,
176.353,4466.3508,
173.442,4468.0101,
170.532,4437.7587,
167.621,4402.4308,
164.711,4322.4489,
161.800,4178.51,
158.890,3943.1591,
155.979,3792.8785,
153.068,3501.6444,
150.158,3095.0295,
147.247,2678.6172,
144.337,2218.9483,
141.426,1749.4925,
138.516,1284.2301,
135.605,910.74495,
132.694,613.08257,
129.784,392.01836,
126.873,274.73707,
123.963,190.55357,
121.052,130.14396,
118.141,93.021057,
115.231,70.136749,
112.320,59.604092,
109.410,55.556961,
106.499,43.450322,
103.589,43.116018,
100.678,42.158783,
