,PL3C42~1,
Wavenumbers [1/cm],Intensity,
548.907,2408.9847,
545.996,2409.7785,
543.086,2403.6546,
540.175,2395.0895,
537.265,2392.3272,
534.354,2397.0186,
531.444,2403.336,
528.533,2407.2106,
525.622,2431.265,
522.712,2431.646,
519.801,2440.7202,
516.891,2472.5509,
513.980,2532.1717,
511.070,2518.4826,
508.159,2530.5578,
505.248,2563.7663,
502.338,2598.11,
499.427,2618.9494,
496.517,2636.9444,
493.606,2655.5853,
490.695,2677.7794,
487.785,2708.571,
484.874,2670.203,
481.964,2654.8056,
479.053,2663.0067,
476.143,2648.4154,
473.232,2648.2194,
470.321,2642.1745,
467.411,2646.1369,
464.500,2677.2285,
461.590,2666.5081,
458.679,2715.778,
455.769,2757.5548,
452.858,2753.9888,
449.947,2739.4741,
447.037,2754.0961,
444.126,2778.8091,
441.216,2804.5426,
438.305,2822.0671,
435.395,2857.9375,
432.484,2871.7492,
429.573,2850.5248,
426.663,2782.1122,
423.752,2768.8284,
420.842,2686.4933,
417.931,2608.2292,
415.020,2663.5894,
412.110,2788.411,
409.199,2876.5317,
406.289,2921.254,
403.378,2920.6281,
400.468,2958.4278,
397.557,2929.8822,
394.646,2921.6667,
391.736,3002.5583,
388.825,2973.1433,
385.915,2928.3108,
383.004,2911.6338,
380.094,2954.0683,
377.183,3043.613,
374.272,3063.0722,
371.362,3065.8582,
368.451,3085.5972,
365.541,3120.1218,
362.630,3116.9365,
359.719,3119.8185,
356.809,3148.7361,
353.898,3103.0595,
350.988,3125.2192,
348.077,3136.7851,
345.167,3094.6352,
342.256,3117.0473,
339.345,3115.5285,
336.435,3112.6639,
333.524,3123.8758,
330.614,3135.7983,
327.703,3139.5,
324.793,3154.9675,
321.882,3199.5252,
318.971,3209.9334,
316.061,3234.4975,
313.150,3244.2596,
310.240,3204.9274,
307.329,3322.8444,
304.418,3331.744,
301.508,3280.1831,
298.597,3260.1918,
295.687,3257.8228,
292.776,3283.7501,
289.866,3345.5662,
286.955,3464.501,
284.044,3504.27,
281.134,3519.7217,
278.223,3534.1703,
275.313,3607.119,
272.402,3625.9854,
269.492,3622.7966,
266.581,3614.599,
263.670,3671.943,
260.760,3710.4401,
257.849,3751.8001,
254.939,3812.7123,
252.028,3848.2446,
249.117,3822.6697,
246.207,3797.5246,
243.296,3878.7807,
240.386,3813.7119,
237.475,3775.6526,
234.565,3781.8713,
231.654,3809.6259,
228.743,3804.568,
225.833,3772.7181,
222.922,3719.9948,
220.012,3752.0513,
217.101,3739.9271,
214.191,3723.0568,
211.280,3744.8807,
208.369,3763.3203,
205.459,3758.3247,
202.548,3738.3747,
199.638,3737.649,
196.727,3783.5973,
193.816,3815.3928,
190.906,3812.1507,
187.995,3859.2123,
185.085,3887.7942,
182.174,3913.6448,
179.264,3958.4563,
176.353,3996.1797,
173.442,4014.1374,
170.532,4015.8522,
167.621,4036.0395,
164.711,3973.1762,
161.800,3843.4232,
158.890,3644.0587,
155.979,3405.1215,
153.068,3112.2265,
150.158,2778.5793,
147.247,2444.0135,
144.337,2023.206,
141.426,1587.4336,
138.516,1167.3353,
135.605,846.75768,
132.694,579.60769,
129.784,369.24967,
126.873,244.81707,
123.963,172.26718,
121.052,122.90212,
118.141,88.634821,
115.231,65.051178,
112.320,52.534549,
109.410,47.681868,
106.499,43.408937,
103.589,38.578219,
100.678,33.87027,
97.767,29.604644,
94.857,30.192989,
91.946,27.275113,
89.036,21.709715,
86.125,16.745278,
83.215,12.845398,
80.304,12.654894,
77.393,19.028424,
74.483,18.18973,
71.572,14.601183,
68.662,9.4307325,
65.751,8.7242814,
62.840,9.945106,
59.930,11.687286,
57.019,12.392368,
54.109,9.5141958,
51.198,9.6112649,
48.288,14.52265,
45.377,17.336162,
42.466,16.438903,
39.556,13.154644,
36.645,11.048074,
33.735,13.615491,
30.824,14.29113,
27.914,7.2793778,
25.003,11.4811,
22.092,18.374855,
19.182,26.911892,
16.271,39.502714,
13.361,160.8224,
10.450,382.7583,
7.539,744.48565,
4.629,1042.9647,
1.718,1104.9269,
-1.192,682.45727,
-4.103,367.80979,
-7.013,138.99955,
-9.924,0.5,
