,PL284A~1,
Wavenumbers [1/cm],Intensity,
869.071,461.79077,
866.160,490.69185,
863.250,625.48179,
860.339,755.94484,
857.428,811.02285,
854.518,813.01046,
851.607,713.99421,
848.697,625.34202,
845.786,608.96295,
842.875,654.28571,
839.965,722.37047,
837.054,775.60067,
834.144,840.24336,
831.233,865.54075,
828.323,869.40214,
825.412,872.02641,
822.501,885.25804,
819.591,898.48043,
816.680,862.01596,
813.770,844.73047,
810.859,840.32624,
807.949,843.3555,
805.038,850.07412,
802.127,851.72037,
799.217,860.0743,
796.306,852.09113,
793.396,852.82929,
790.485,864.13745,
787.574,853.96841,
784.664,856.42875,
781.753,864.92681,
778.843,876.22623,
775.932,883.56636,
773.022,878.94427,
770.111,853.59935,
767.200,876.99831,
764.290,893.54317,
761.379,880.57549,
758.469,855.06034,
755.558,871.72595,
752.648,900.23708,
749.737,892.81922,
746.826,883.07767,
743.916,868.14755,
741.005,836.13261,
738.095,820.70695,
735.184,785.26719,
732.274,728.22552,
729.363,708.04014,
726.452,749.52944,
723.542,769.76427,
720.631,861.85514,
717.721,862.95126,
714.810,849.72723,
711.899,862.56807,
708.989,869.8304,
706.078,915.54927,
703.168,909.26559,
700.257,890.4487,
697.347,887.70026,
694.436,914.95848,
691.525,881.19866,
688.615,876.39064,
685.704,874.42145,
682.794,872.91752,
679.883,884.38882,
676.973,918.04639,
674.062,912.75144,
671.151,901.4917,
668.241,897.78099,
665.330,903.04305,
662.420,885.47095,
659.509,890.76403,
656.598,898.90425,
653.688,911.15653,
650.777,937.17385,
647.867,887.00519,
644.956,860.39625,
642.046,808.58599,
639.135,759.35545,
636.224,799.03415,
633.314,830.79169,
630.403,882.62459,
627.493,910.18648,
624.582,907.28757,
621.672,913.62352,
618.761,910.83524,
615.850,916.48685,
612.940,940.31787,
610.029,972.84998,
607.119,954.68848,
604.208,960.68515,
601.297,949.41799,
598.387,940.32101,
595.476,951.57235,
592.566,927.17323,
589.655,970.81887,
586.745,983.42197,
583.834,966.75334,
580.923,969.99821,
578.013,990.4013,
575.102,958.01817,
572.192,932.37599,
569.281,938.8434,
566.371,949.80013,
563.460,965.68983,
560.549,971.38772,
557.639,974.36632,
554.728,983.67791,
551.818,980.55665,
548.907,959.76437,
545.996,951.92926,
543.086,957.69409,
540.175,947.57169,
537.265,994.67743,
534.354,1007.8581,
531.444,995.90855,
528.533,980.46856,
525.622,1016.9381,
522.712,993.93058,
519.801,958.21791,
516.891,936.63112,
513.980,955.21422,
511.070,961.10108,
