,PL273A~1,
Raman shift [1/cm],Intensity,
176.353,12987.352,
173.442,12993.698,
170.532,12957.309,
167.621,12841.953,
164.711,12679.884,
161.800,12408.639,
158.890,11960.248,
155.979,11107.51,
153.068,10157.683,
150.158,9098.2967,
147.247,7796.6492,
144.337,6450.0235,
141.426,5098.5912,
138.516,3760.1553,
135.605,2704.0747,
132.694,1844.1538,
129.784,1183.7691,
126.873,799.02923,
123.963,560.84129,
121.052,398.67306,
118.141,295.15727,
115.231,227.24582,
112.320,177.72093,
109.410,145.29561,
106.499,132.47681,
103.589,117.4244,
100.678,105.3054,
97.767,98.906966,
94.857,87.662175,
91.946,78.718891,
89.036,72.75,
86.125,72.75,
83.215,67.971717,
80.304,60.15851,
77.393,49.535961,
74.483,48.75,
71.572,47.300592,
68.662,44.057325,
65.751,36.992814,
62.840,41.012126,
59.930,46.438997,
57.019,41.503423,
54.109,32.389748,
51.198,26.448391,
48.288,25.721688,
45.377,22.204797,
42.466,20.75,
39.556,21.901186,
36.645,28.923088,
33.735,29.192255,
30.824,28.633548,
27.914,31.438249,
25.003,24.900988,
22.092,19.458382,
19.182,16.841531,
16.271,19.639492,
13.361,22.85729,
10.450,24.668292,
7.539,18.383454,
4.629,-56.568146,
1.718,-113.06243,
-1.192,-73.325189,
-4.103,-79.79572,
-7.013,-60.800054,
-9.924,-0.25,
