,PL9F45~1,
Wavenumbers [1/cm],Intensity,
153.068,1206.3564,
150.158,1105.8833,
147.247,946.49787,
144.337,812.29784,
141.426,654.84107,
138.516,448.37639,
135.605,328.48156,
132.694,229.56599,
129.784,150.82601,
126.873,98.621531,
123.963,72.066036,
121.052,49.801588,
118.141,24.101116,
115.231,24,
112.320,20.610913,
109.410,16.681776,
106.499,20.242552,
103.589,14.276946,
100.678,8.1851349,
97.767,6.0523222,
94.857,6,
91.946,10.83733,
89.036,17.322613,
86.125,13.067381,
83.215,12.53092,
80.304,9.4085097,
77.393,-1.2140393,
74.483,5.8616195,
71.572,7.4635352,
68.662,2.861465,
65.751,1.4485628,
62.840,6.2987218,
59.930,9.3779932,
57.019,-0.49315457,
54.109,-1.4028392,
51.198,-0.095172175,
48.288,2.0283122,
45.377,5.5452025,
42.466,5.3511226,
39.556,3.6907115,
36.645,7.9038528,
33.735,7.9615031,
30.824,5.6746782,
27.914,1.4676267,
25.003,0.37736252,
22.092,0.96871367,
19.182,3.6407202,
16.271,23.226444,
13.361,95.904528,
10.450,209.03795,
7.539,348.70102,
4.629,308.06758,
1.718,104.71632,
-1.192,-323.33042,
-4.103,-382.25369,
-7.013,-267.95139,
-9.924,0,
