,PL0F28~1,
Raman shift [1/cm],Intensity,
1422.081,1242.5352,
1419.170,1260.0203,
1416.259,1222.3718,
1413.349,1208.3436,
1410.438,1213.8728,
1407.528,1230.3936,
1404.617,1203.2344,
1401.707,1188.9439,
1398.796,1205.8995,
1395.885,1219.4223,
1392.975,1230.8335,
1390.064,1226.0425,
1387.154,1166.9387,
1384.243,1084.4617,
1381.332,1100.4163,
1378.422,1132.1597,
1375.511,1195.8608,
1372.601,1293.6399,
1369.690,1344.7361,
1366.780,1423.1582,
1363.869,1426.619,
1360.958,1438.0406,
1358.048,1463.4877,
1355.137,1504.839,
1352.227,1532.3325,
1349.316,1596.6429,
1346.406,1689.2115,
1343.495,1683.5876,
1340.584,1725.3386,
1337.674,1773.699,
1334.763,1814.2279,
1331.853,1823.5002,
1328.942,1896.8111,
1326.032,1870.8033,
1323.121,1919.9293,
1320.210,1953.1934,
1317.300,1913.8369,
1314.389,1927.0981,
1311.479,1987.3506,
1308.568,2031.4265,
1305.657,2082.5181,
1302.747,2113.6619,
1299.836,2119.6859,
1296.926,2200.7206,
1294.015,2283.4597,
1291.105,2292.1583,
1288.194,2382.3342,
1285.283,2436.3791,
1282.373,2500.7654,
1279.462,2538.0121,
1276.552,2552.7018,
1273.641,2576.9204,
1270.731,2602.5213,
1267.820,2598.9035,
1264.909,2559.0616,
1261.999,2547.2065,
1259.088,2583.6914,
1256.178,2569.6023,
1253.267,2528.5152,
1250.356,2467.4355,
1247.446,2419.2325,
1244.535,2390.9732,
1241.625,2364.5343,
1238.714,2320.391,
1235.804,2267.6323,
1232.893,2247.0029,
1229.982,2231.2072,
1227.072,2152.4451,
1224.161,2160.3231,
1221.251,2100.3362,
1218.340,2039.3585,
1215.430,2003.5611,
1212.519,1978.745,
1209.608,1980.2394,
1206.698,1998.3428,
1203.787,1963.8599,
1200.877,1994.3854,
1197.966,2051.0324,
1195.055,2132.3739,
1192.145,2183.4422,
1189.234,2219.8803,
1186.324,2253.0588,
1183.413,2300.3471,
1180.503,2327.0711,
1177.592,2310.1479,
1174.681,2324.5394,
1171.771,2279.3502,
1168.860,2213.2616,
1165.950,2193.1681,
1163.039,2155.6533,
1160.129,2143.2344,
1157.218,2118.4345,
1154.307,2078.3732,
1151.397,2054.7041,
1148.486,2040.6272,
1145.576,2028.9158,
1142.665,2052.8894,
1139.754,2050.8069,
1136.844,2011.3583,
1133.933,1986.6639,
1131.023,1972.3773,
1128.112,1981.0866,
1125.202,2001.7977,
1122.291,1970.6432,
1119.380,2017.875,
1116.470,2017.875,
1113.559,2000.0903,
1110.649,2018.4494,
1107.738,2014.8005,
1104.828,2007.5326,
1101.917,2022.4965,
1099.006,2034.6482,
1096.096,2030.1651,
1093.185,2051.2371,
1090.275,2083.6273,
1087.364,2055.8827,
1084.453,2009.5019,
1081.543,2012.6065,
1078.632,2043.4277,
1075.722,2037.9437,
1072.811,2052.8941,
1069.901,2137.6004,
1066.990,2073.5502,
1064.079,2080.693,
1061.169,2085.7997,
1058.258,2107.1311,
1055.348,2139.3475,
1052.437,2133.9908,
1049.527,2150.4456,
1046.616,2165.2157,
1043.705,2160.7089,
1040.795,2178.0301,
1037.884,2195.4496,
1034.974,2213.7925,
1032.063,2230.2982,
1029.153,2223.6527,
1026.242,2263.4407,
1023.331,2229.8772,
1020.421,2217.2982,
1017.510,2226.0805,
1014.600,2265.326,
1011.689,2323.6941,
1008.778,2370.2733,
1005.868,2396.0912,
1002.957,2420.1811,
1000.047,2549.0911,
997.136,2621.7173,
994.226,2630.0598,
991.315,2609.6547,
988.404,2584.5519,
985.494,2550.8201,
982.583,2503.7095,
979.673,2480.7788,
976.762,2456.0877,
973.852,2467.6276,
970.941,2484.6487,
968.030,2448.6206,
965.120,2435.9287,
962.209,2448.7168,
959.299,2462.9152,
956.388,2443.2366,
953.477,2420.9978,
950.567,2438.3117,
947.656,2496.981,
944.746,2482.5386,
941.835,2461.6297,
938.925,2487.8034,
936.014,2501.8517,
933.103,2499.1688,
930.193,2488.4864,
927.282,2448.6294,
924.372,2407.1947,
921.461,2388.6198,
918.551,2369.9326,
915.640,2335.6532,
912.729,2320.8549,
909.819,2366.9837,
906.908,2345.0806,
903.998,2345.4657,
901.087,2377.0638,
898.176,2382.9451,
895.266,2374.3186,
892.355,2394.5551,
889.445,2451.6252,
886.534,2444.3612,
883.624,2490.6461,
880.713,2508.2611,
877.802,2505.6541,
874.892,2506.8304,
871.981,2489.2893,
869.071,2506.833,
866.160,2477.4469,
863.250,2483.3189,
860.339,2497.9373,
857.428,2489.5358,
854.518,2483.8991,
851.607,2484.7311,
848.697,2486.9385,
845.786,2461.9267,
842.875,2452.2065,
839.965,2480.1323,
837.054,2485.7541,
834.144,2474.9803,
831.233,2454.2097,
828.323,2447.3479,
825.412,2437.9624,
822.501,2414.0665,
819.591,2420.6777,
816.680,2393.6314,
813.770,2352.4174,
810.859,2318.3378,
807.949,2316.2068,
805.038,2351.1869,
802.127,2328.9625,
799.217,2311.9672,
796.306,2310.848,
793.396,2314.2643,
790.485,2308.9787,
787.574,2286.4702,
784.664,2275.8088,
781.753,2304.7403,
778.843,2327.7163,
775.932,2324.4554,
773.022,2304.7077,
770.111,2342.3163,
767.200,2322.0356,
764.290,2332.2113,
761.379,2330.3019,
758.469,2316.4549,
755.558,2347.5378,
752.648,2302.7346,
749.737,2301.7085,
746.826,2247.1311,
743.916,2155.8617,
741.005,2076.7262,
738.095,1924.9052,
735.184,1772.4438,
732.274,1756.2137,
729.363,1896.4601,
726.452,2125.1472,
723.542,2226.3214,
720.631,2239.5204,
717.721,2247.6035,
714.810,2272.8124,
711.899,2298.2215,
708.989,2261.103,
706.078,2265.6828,
703.168,2258.3739,
700.257,2262.3642,
697.347,2272.8318,
694.436,2262.1369,
691.525,2271.7825,
688.615,2260.039,
685.704,2231.5854,
682.794,2198.0878,
679.883,2176.6319,
676.973,2193.4607,
674.062,2202.6177,
671.151,2231.2981,
668.241,2250.0566,
665.330,2207.6902,
662.420,2246.0293,
659.509,2258.3195,
656.598,2244.4305,
653.688,2241.7385,
650.777,2303.8489,
647.867,2273.5884,
644.956,2263.7792,
642.046,2262.7042,
639.135,2264.7134,
636.224,2267.9188,
633.314,2276.6521,
630.403,2253.4529,
627.493,2256.9991,
624.582,2299.8801,
621.672,2340.2718,
618.761,2319.8368,
615.850,2337.6695,
612.940,2375.9763,
610.029,2406.2717,
607.119,2378.6346,
604.208,2338.2443,
601.297,2313.9017,
598.387,2319.4932,
595.476,2351.9382,
592.566,2310.2236,
589.655,2355.3541,
586.745,2357.8369,
583.834,2321.6792,
580.923,2313.7707,
578.013,2296.5066,
575.102,2276.3881,
572.192,2275.9508,
569.281,2299.9524,
566.371,2322.6485,
563.460,2340.3953,
560.549,2371.7262,
557.639,2382.8355,
554.728,2344.5849,
551.818,2387.5023,
548.907,2399.9221,
545.996,2397.2095,
543.086,2391.2171,
540.175,2397.4463,
537.265,2405.1178,
534.354,2420.4173,
531.444,2438.1695,
528.533,2450.9369,
525.622,2437.7458,
522.712,2418.4927,
519.801,2447.9724,
516.891,2507.7103,
513.980,2482.1586,
511.070,2510.1619,
508.159,2543.4104,
505.248,2576.1399,
502.338,2607.2139,
499.427,2618.7914,
496.517,2662.6022,
493.606,2678.7329,
490.695,2647.3772,
487.785,2636.6001,
484.874,2678.172,
481.964,2701.875,
479.053,2691.0274,
476.143,2645.7176,
473.232,2645.7526,
470.321,2645.9018,
467.411,2658.0445,
464.500,2695.2072,
461.590,2629.3535,
458.679,2635.088,
455.769,2646.0532,
452.858,2627.3522,
449.947,2631.9358,
447.037,2660.786,
444.126,2677.3962,
441.216,2675.4042,
438.305,2678.4519,
435.395,2704.4448,
432.484,2683.7013,
429.573,2642.6201,
426.663,2671.5054,
423.752,2655.7421,
420.842,2642.8515,
417.931,2656.4827,
415.020,2725.4932,
412.110,2716.9008,
409.199,2732.4349,
406.289,2760.9923,
403.378,2785.8494,
400.468,2778.2894,
397.557,2769.7052,
394.646,2748.7916,
391.736,2705.871,
388.825,2643.2698,
385.915,2606.7804,
383.004,2604.2955,
380.094,2644.4011,
377.183,2772.3221,
374.272,2817.645,
371.362,2852.6588,
368.451,2915.5984,
365.541,2894.5834,
362.630,2907.4472,
359.719,2923.171,
356.809,2928.8137,
353.898,3010.4327,
350.988,2991.646,
348.077,2952.5189,
345.167,2940.2857,
342.256,2908.9088,
339.345,2938.1381,
336.435,2983.2563,
333.524,3011.8415,
330.614,2979.0547,
327.703,2974.5225,
324.793,2994.3113,
321.882,3035.8065,
318.971,3007.5557,
316.061,3044.2648,
313.150,3094.4917,
310.240,3099.6865,
307.329,3128.4605,
304.418,3114.3416,
301.508,3075.8011,
298.597,3045.444,
295.687,3072.6736,
292.776,3143.1253,
289.866,3263.133,
286.955,3458.8952,
284.044,3598.1949,
281.134,3738.0434,
278.223,3883.3355,
275.313,4002.7061,
272.402,4127.2094,
269.492,4224.2232,
266.581,4284.4454,
263.670,4362.3745,
260.760,4403.6808,
257.849,4446.0245,
254.939,4517.945,
252.028,4544.2096,
249.117,4523.7244,
246.207,4480.8668,
243.296,4453.7814,
240.386,4460.0169,
237.475,4403.0209,
234.565,4295.4775,
231.654,4242.1595,
228.743,4185.9963,
225.833,4101.6524,
222.922,3984.5013,
220.012,3976.4872,
217.101,3880.639,
214.191,3779.0667,
211.280,3763.0625,
208.369,3759.1837,
205.459,3708.368,
202.548,3635.5045,
199.638,3644.938,
196.727,3643.9939,
193.816,3640.9719,
190.906,3639.6876,
187.995,3662.8564,
185.085,3653.3793,
182.174,3632.3079,
179.264,3626.5258,
176.353,3727.7588,
173.442,3734.1169,
170.532,3651.5116,
167.621,3708.4686,
164.711,3606.6734,
161.800,3464.7476,
158.890,3358.9476,
155.979,3227.888,
153.068,2976.951,
150.158,2634.3436,
147.247,2296.188,
144.337,1865.6588,
141.426,1456.0663,
138.516,1122.7119,
135.605,787.55795,
132.694,526.69715,
129.784,337.24828,
126.873,231.40906,
123.963,159.22776,
121.052,114.35935,
118.141,97.939602,
115.231,62.346482,
112.320,47.027728,
109.410,45.329579,
106.499,42.480958,
103.589,37.392964,
100.678,30.887161,
97.767,23.066848,
94.857,20.103044,
91.946,20.890554,
89.036,23.762102,
86.125,23.052897,
83.215,24.998681,
80.304,25.198971,
77.393,20.241782,
74.483,15.94419,
71.572,13.875,
68.662,13.528663,
65.751,9.9964071,
62.840,15.137126,
59.930,20.563997,
57.019,15.628423,
54.109,10.097713,
51.198,7.4782186,
48.288,8.9486117,
45.377,18.092527,
42.466,20.226123,
39.556,17.06917,
36.645,12.153838,
33.735,16.067485,
30.824,18.003469,
27.914,8.8881912,
25.003,7.2523625,
22.092,4.2917635,
19.182,-1.0334685,
16.271,1.764492,
13.361,11.30416,
10.450,15.663614,
7.539,-26.235307,
4.629,-43.837225,
1.718,-78.776486,
-1.192,-172.19385,
-4.103,-83.859535,
-7.013,-13.348575,
-9.924,-0.125,
