,PL375C~1,
Raman shift [1/cm],Intensity,
508.159,2284.7725,
505.248,2301.1199,
502.338,2292.8842,
499.427,2370.0674,
496.517,2440.9684,
493.606,2458.426,
490.695,2421.8672,
487.785,2459.587,
484.874,2440.4223,
481.964,2408.3528,
479.053,2385.3829,
476.143,2396.9023,
473.232,2415.6101,
470.321,2398.2962,
467.411,2369.0794,
464.500,2358.8577,
461.590,2368.0466,
458.679,2398.1397,
455.769,2411.8032,
452.858,2391.591,
449.947,2381.6599,
447.037,2410.5698,
444.126,2441.7159,
441.216,2465.5197,
438.305,2493.7111,
435.395,2472.7108,
432.484,2476.7118,
429.573,2498.14,
426.663,2487.498,
423.752,2439.2005,
420.842,2408.5779,
417.931,2411.2769,
415.020,2462.8452,
412.110,2507.7902,
409.199,2560.2998,
406.289,2585.0961,
403.378,2543.6352,
400.468,2546.6592,
397.557,2544.026,
394.646,2541.1637,
391.736,2541.1522,
388.825,2495.1441,
385.915,2465.6592,
383.004,2474.1829,
380.094,2532.5061,
377.183,2569.3774,
374.272,2586.1384,
371.362,2598.1002,
368.451,2616.0413,
365.541,2655.8197,
362.630,2690.1133,
359.719,2685.0597,
356.809,2631.0653,
353.898,2704.4475,
350.988,2707.2654,
348.077,2693.7866,
345.167,2697.6089,
342.256,2717.0327,
339.345,2698.1791,
336.435,2686.8959,
333.524,2714.2122,
330.614,2732.8411,
327.703,2736.058,
324.793,2737.7497,
321.882,2749.6196,
318.971,2747.3893,
316.061,2734.9055,
313.150,2724.9345,
310.240,2732.3557,
307.329,2777.6471,
304.418,2767.8119,
301.508,2737.185,
298.597,2746.8104,
295.687,2738.8209,
292.776,2751.7084,
289.866,2796.6432,
286.955,2896.3712,
284.044,2982.0974,
281.134,3069.1704,
278.223,3153.3074,
275.313,3198.9924,
272.402,3246.3837,
269.492,3296.7553,
266.581,3349.2525,
263.670,3386.0115,
260.760,3380.9535,
257.849,3385.3588,
254.939,3438.9322,
252.028,3483.0557,
249.117,3479.0678,
246.207,3448.5639,
243.296,3425.1387,
240.386,3431.7669,
237.475,3422.4101,
234.565,3389.8471,
231.654,3327.7645,
228.743,3299.6654,
225.833,3277.6487,
222.922,3249.7033,
220.012,3187.0475,
217.101,3171.0414,
214.191,3159.6701,
211.280,3106.5653,
208.369,3068.3115,
205.459,3079.5725,
202.548,3119.4941,
199.638,3107.158,
196.727,3153.6034,
193.816,3161.6299,
190.906,3098.6312,
187.995,3155.8291,
185.085,3129.758,
182.174,3087.2439,
179.264,3119.0456,
176.353,3080.9744,
173.442,3075.3903,
170.532,3102.7607,
167.621,3069.5958,
164.711,3016.4773,
161.800,2935.5823,
158.890,2815.3878,
155.979,2635.0235,
153.068,2429.5069,
150.158,2192.5902,
147.247,1886.7425,
144.337,1532.556,
141.426,1199.2552,
138.516,921.81827,
135.605,641.81952,
132.694,444.98104,
129.784,309.76836,
126.873,192.48707,
123.963,132.20451,
121.052,93.57672,
118.141,65.734542,
