,PL681F~1,
Wavenumbers [1/cm],Intensity,
199.638,3534.639,
196.727,3496.1222,
193.816,3476.2245,
190.906,3489.6733,
187.995,3394.8261,
185.085,3371.4571,
182.174,3370.6388,
179.264,3328.7183,
176.353,3347.068,
173.442,3378.4904,
170.532,3400.1631,
167.621,3307.1572,
164.711,3211.5739,
161.800,3057.5586,
158.890,2792.6989,
155.979,2636.8952,
153.068,2441.8458,
150.158,2198.5987,
147.247,1890.5972,
144.337,1597.2714,
141.426,1281.0216,
138.516,921.14218,
135.605,674.8837,
132.694,473.28435,
129.784,312.00399,
126.873,194.00757,
123.963,133.57951,
121.052,92.402117,
118.141,58.134821,
115.231,53.026008,
112.320,45.492733,
109.410,37.318224,
106.499,33.757448,
103.589,29.078219,
100.678,26,
97.767,26,
94.857,26,
91.946,26,
89.036,24.532327,
86.125,15.312659,
83.215,14.592761,
80.304,14.084539,
77.393,8.419179,
74.483,9.3102699,
71.572,9.2752958,
68.662,8.415605,
65.751,12.654311,
62.840,14.963404,
59.930,14.50171,
57.019,8.8610545,
54.109,6.8056783,
51.198,6.9048278,
48.288,9,
45.377,9,
42.466,6.526684,
39.556,3.5755929,
36.645,7.086544,
33.735,5.9230061,
30.824,3.5582261,
27.914,2.1558756,
25.003,0.13208757,
22.092,0.29161823,
19.182,3.1372972,
16.271,7.334238,
13.361,41.452264,
10.450,68.572485,
7.539,-32.683243,
4.629,-373.95823,
1.718,-758.16172,
-1.192,-1048.871,
-4.103,-838.07085,
-7.013,-472.17685,
-9.924,-1,
